X_Temperature,X_Humidity,X_Light,X_CO2,X_HumidityRatio,Y
19.79,27.29,0.0,444.0,0.0038913852,0
19.79,27.29,0.0,438.0,0.0038913852,0
19.79,27.29,0.0,438.0,0.0038913852,0
19.79,27.29,0.0,437.0,0.0038913852,0
19.79,27.356667,0.0,437.0,0.003900951,0
19.79,27.39,0.0,443.5,0.003905734,0
19.79,27.5,0.0,444.0,0.0039215186,0
19.79,27.39,0.0,442.0,0.003905734,0
19.79,27.5,0.0,440.0,0.0039215186,0
19.79,27.5,0.0,441.0,0.0039215186,0
19.79,27.5,0.0,443.66666,0.0039215186,0
19.79,27.5,0.0,438.33334,0.0039215186,0
19.79,27.5,0.0,444.0,0.0039215186,0
19.79,27.5,0.0,444.5,0.0039215186,0
19.79,27.6,0.0,440.0,0.003935869,0
19.79,27.65,0.0,441.0,0.003943044,0
19.79,27.7,0.0,436.5,0.00395022,0
19.745,27.7,0.0,435.0,0.0039391345,0
19.79,27.7,0.0,442.0,0.00395022,0
19.79,27.7,0.0,443.0,0.00395022,0
19.79,27.79,0.0,441.0,0.0039631366,0
19.7,27.79,0.0,439.0,0.0039409203,0
19.7,27.84,0.0,437.0,0.0039480557,0
19.7,27.89,0.0,440.0,0.0039551915,0
19.73,27.963333,0.0,439.0,0.0039730975,0
19.79,28.0,0.0,438.0,0.003993277,0
19.7,27.945,0.0,438.0,0.003963041,0
19.745,27.945,0.0,443.0,0.003974198,0
19.79,27.79,0.0,439.0,0.0039631366,0
19.745,27.79,0.0,441.0,0.0039520147,0
19.79,27.79,0.0,437.5,0.0039631366,0
19.79,27.79,0.0,439.5,0.0039631366,0
19.79,27.79,0.0,435.5,0.0039631366,0
19.79,27.79,0.0,438.0,0.0039631366,0
19.79,27.79,0.0,437.0,0.0039631366,0
19.79,27.79,0.0,434.66666,0.0039631366,0
19.79,27.79,0.0,439.0,0.0039631366,0
19.79,27.79,0.0,438.0,0.0039631366,0
19.79,27.84,0.0,441.5,0.0039703124,0
19.79,27.79,0.0,439.5,0.0039631366,0
19.79,27.945,0.0,436.0,0.0039853826,0
19.79,28.05,0.0,433.5,0.0040004537,0
19.79,28.05,0.0,433.0,0.0040004537,0
19.79,28.15,0.0,433.5,0.0040148073,0
19.79,28.033333,0.0,431.66666,0.003998061,0
19.79,28.1,0.0,431.5,0.0040076305,0
19.79,28.2,0.0,430.5,0.0040219845,0
19.76,28.23,0.0,435.0,0.0040187547,0
19.7,28.29,0.0,438.0,0.004012283,0
19.745,28.34,0.0,439.5,0.004030737,0
19.7,28.39,0.0,440.5,0.0040265573,0
19.7,28.39,0.0,435.5,0.0040265573,0
19.7,28.39,0.0,435.5,0.0040265573,0
19.7,28.445,0.0,438.5,0.004034409,0
19.7,28.5,0.0,437.0,0.0040422603,0
19.7,28.5,0.0,430.5,0.0040422603,0
19.7,28.5,0.0,433.5,0.0040422603,0
19.7,28.445,0.0,437.5,0.004034409,0
19.7,28.5,0.0,436.5,0.0040422603,0
19.7,28.5,0.0,439.0,0.0040422603,0
19.7,28.5,0.0,437.0,0.0040422603,0
19.7,28.5,0.0,440.5,0.0040422603,0
19.7,28.533333,0.0,441.33334,0.004047019,0
19.7,28.566668,0.0,439.66666,0.0040517775,0
19.7,28.6,0.0,440.0,0.004056536,0
19.65,28.6,0.0,439.5,0.0040438785,0
19.7,28.65,0.0,436.0,0.0040636742,0
19.65,28.65,0.0,438.5,0.0040509943,0
19.65,28.65,0.0,440.5,0.0040509943,0
19.7,28.7,0.0,437.5,0.004070813,0
19.6,28.6,0.0,435.0,0.0040312554,0
19.7,28.7,0.0,435.5,0.004070813,0
19.7,28.7,0.0,440.0,0.004070813,0
19.6,28.6,0.0,438.0,0.0040312554,0
19.666666,28.73,0.0,439.66666,0.0040666144,0
19.65,28.745,0.0,441.0,0.0040645143,0
19.65,28.79,0.0,438.0,0.004070919,0
19.7,28.945,0.0,440.0,0.004105793,0
19.7,28.945,0.0,441.5,0.004105793,0
19.6,28.89,0.0,439.0,0.0040723993,0
19.6,28.84,0.0,435.0,0.0040653055,0
19.65,28.945,0.0,437.0,0.00409298,0
19.65,28.945,0.0,438.5,0.00409298,0
19.6,28.89,0.0,439.0,0.0040723993,0
19.7,29.0,0.0,441.0,0.004113646,0
19.65,28.945,0.0,441.0,0.00409298,0
19.6,28.89,0.0,444.5,0.0040723993,0
19.65,28.945,0.0,443.5,0.00409298,0
19.7,29.05,0.0,437.5,0.0041207857,0
19.7,29.0,0.0,438.5,0.004113646,0
19.6,28.89,0.0,433.5,0.0040723993,0
19.7,29.0,0.0,432.0,0.004113646,0
19.7,28.89,0.0,433.0,0.00409794,0
19.666666,28.856667,0.0,433.0,0.004084661,0
19.7,28.89,0.0,439.0,0.00409794,0
19.7,29.0,0.0,440.0,0.004113646,0
19.65,28.89,0.0,439.0,0.004085152,0
19.7,28.945,0.0,437.5,0.004105793,0
19.7,29.05,0.0,438.0,0.0041207857,0
19.65,28.945,0.0,441.0,0.00409298,0
19.7,29.05,0.0,438.5,0.0041207857,0
19.7,29.05,0.0,437.5,0.0041207857,0
19.7,29.05,0.0,444.0,0.0041207857,0
19.7,29.1,0.0,439.0,0.0041279253,0
19.7,29.1,0.0,438.0,0.0041279253,0
19.666666,29.1,0.0,439.66666,0.0041193333,0
19.7,29.0,0.0,438.0,0.004113646,0
19.7,29.0,0.0,438.0,0.004113646,0
19.7,29.05,0.0,438.5,0.0041207857,0
19.7,29.0,0.0,438.0,0.004113646,0
19.7,29.166666,0.0,439.66666,0.004137445,0
19.7,29.1,0.0,436.0,0.0041279253,0
19.6,29.1,0.0,438.0,0.0041021965,0
19.666666,29.1,0.0,440.66666,0.0041193333,0
19.7,29.1,0.0,440.0,0.0041279253,0
19.65,29.2,0.0,435.0,0.004129278,0
19.65,29.245,0.0,438.0,0.004135684,0
19.65,29.245,0.0,439.5,0.004135684,0
19.65,29.29,0.0,432.5,0.00414209,0
19.65,29.34,0.0,433.0,0.0041492083,0
19.6,29.29,0.0,432.0,0.004129159,0
19.6,29.29,0.0,437.0,0.004129159,0
19.65,29.34,0.0,435.0,0.0041492083,0
19.6,29.29,0.0,438.0,0.004129159,0
19.7,29.39,0.0,438.0,0.0041693384,0
19.6,29.29,0.0,439.33334,0.004129159,0
19.633333,29.356667,0.0,436.66666,0.0041472563,0
19.6,29.39,0.0,432.0,0.00414335,0
19.6,29.39,0.0,438.0,0.00414335,0
19.6,29.39,0.0,440.66666,0.00414335,0
19.6,29.39,0.0,438.0,0.00414335,0
19.6,29.39,0.0,438.5,0.00414335,0
19.6,29.463333,0.0,438.66666,0.0041537574,0
19.6,29.5,0.0,437.5,0.004158961,0
19.6,29.445,0.0,437.0,0.0041511557,0
19.6,29.5,0.0,440.0,0.004158961,0
19.55,29.5,0.0,441.0,0.004145972,0
19.6,29.5,0.0,438.0,0.004158961,0
19.6,29.5,0.0,439.0,0.004158961,0
19.6,29.5,0.0,440.5,0.004158961,0
19.6,29.6,0.0,439.5,0.004173154,0
19.5,29.65,0.0,440.0,0.0041541737,0
19.55,29.65,0.0,442.0,0.0041671945,0
19.55,29.7,0.0,441.5,0.004174269,0
19.5,29.7,0.0,441.66666,0.004161226,0
19.55,29.7,0.0,440.0,0.004174269,0
19.525,29.675,0.0,437.25,0.004164211,0
19.6,29.7,0.0,435.0,0.0041873474,0
19.6,29.6,0.0,443.0,0.004173154,0
19.6,29.55,0.0,437.0,0.004166058,0
19.6,29.633333,0.0,436.66666,0.004177885,0
19.6,29.5,0.0,436.0,0.004158961,0
19.6,29.5,0.0,437.0,0.004158961,0
19.6,29.5,0.0,438.0,0.004158961,0
19.6,29.5,0.0,439.5,0.004158961,0
19.6,29.5,0.0,440.0,0.004158961,0
19.6,29.5,0.0,440.0,0.004158961,0
19.6,29.55,0.0,442.0,0.004166058,0
19.6,29.5,0.0,439.5,0.004158961,0
19.6,29.6,0.0,434.33334,0.004173154,0
19.6,29.55,0.0,435.5,0.004166058,0
19.6,29.7,0.0,437.0,0.0041873474,0
19.6,29.666666,0.0,437.66666,0.0041826162,0
19.6,29.65,0.0,440.5,0.0041802507,0
19.6,29.7,0.0,439.5,0.0041873474,0
19.6,29.79,0.0,440.0,0.0042001223,0
19.6,29.79,0.0,436.5,0.0042001223,0
19.6,29.79,0.0,435.5,0.0042001223,0
19.6,29.79,0.0,434.0,0.0042001223,0
19.6,29.79,0.0,430.0,0.0042001223,0
19.6,29.84,0.0,433.5,0.0042072195,0
19.6,29.89,0.0,435.5,0.0042143166,0
19.6,29.89,0.0,439.0,0.0042143166,0
19.6,29.89,0.0,435.0,0.0042143166,0
19.6,29.89,0.0,440.0,0.0042143166,0
19.6,29.89,0.0,443.0,0.0042143166,0
19.55,29.89,0.0,439.0,0.0042011533,0
19.6,29.926666,0.0,437.5,0.004219522,0
19.55,29.945,0.0,439.66666,0.004208936,0
19.6,29.89,0.0,446.0,0.0042143166,0
19.55,29.89,0.0,441.0,0.0042011533,0
19.55,29.89,0.0,442.0,0.0042011533,0
19.55,29.945,0.0,442.0,0.004208936,0
19.5,30.0,0.0,439.5,0.0042035426,0
19.6,30.0,0.0,437.0,0.0042299316,0
19.5,30.033333,0.0,436.66666,0.004208245,0
19.5,30.0,0.0,435.0,0.0042035426,0
19.5,30.0,0.0,434.0,0.0042035426,0
19.55,30.0,0.0,436.0,0.004216719,0
19.55,30.0,0.0,438.5,0.004216719,0
19.5,30.0,0.0,437.0,0.0042035426,0
19.5,30.1,0.0,435.5,0.0042176493,0
19.5,30.066668,0.0,437.0,0.004212947,0
19.5,30.1,0.0,438.5,0.0042176493,0
19.5,30.1,0.0,436.66666,0.0042176493,0
19.5,30.1,0.0,436.5,0.0042176493,0
19.5,30.1,0.0,438.0,0.0042176493,0
19.5,30.1,0.0,436.0,0.0042176493,0
19.5,30.1,0.0,431.0,0.0042176493,0
19.5,30.133333,0.0,433.0,0.004222352,0
19.5,30.1,0.0,436.0,0.0042176493,0
19.6,30.2,0.0,438.0,0.0042583244,0
19.5,30.2,0.0,436.5,0.004231757,0
19.5,30.2,0.0,439.0,0.004231757,0
19.5,30.2,0.0,438.0,0.004231757,0
19.5,30.2,0.0,436.5,0.004231757,0
19.5,30.2675,0.0,436.5,0.00424128,0
19.5,30.29,0.0,441.5,0.004244454,0
19.5,30.29,0.0,442.5,0.004244454,0
19.5,30.29,0.0,440.5,0.004244454,0
19.5,30.29,0.0,444.66666,0.004244454,0
19.5,30.29,0.0,439.0,0.004244454,0
19.5,30.245,0.0,437.0,0.0042381054,0
19.5,30.2,0.0,438.0,0.004231757,0
19.55,30.15,0.0,438.5,0.004237946,0
19.5,30.1,0.0,434.0,0.0042176493,0
19.5,30.1,0.0,433.5,0.0042176493,0
19.5,30.1,0.0,437.33334,0.0042176493,0
19.5,30.1,0.0,442.0,0.0042176493,0
19.5,30.15,0.0,443.5,0.004224703,0
19.5,30.15,0.0,445.5,0.004224703,0
19.5,30.1,0.0,439.0,0.0042176493,0
19.6,30.1,0.0,442.0,0.004244128,0
19.533333,30.1,0.0,439.66666,0.004226459,0
19.5,30.1,0.0,440.0,0.0042176493,0
19.5,30.15,0.0,438.5,0.004224703,0
19.566668,30.166666,0.0,442.66666,0.00424473,0
19.566668,30.2,0.0,436.33334,0.004249452,0
19.566668,30.2,0.0,438.0,0.004249452,0
19.5,30.2,0.0,437.0,0.004231757,0
19.6,30.2,0.0,441.5,0.0042583244,0
19.6,30.2,0.0,441.0,0.0042583244,0
19.5,30.2,0.0,439.0,0.004231757,0
19.55,30.2,0.0,441.5,0.0042450223,0
19.533333,30.323334,0.0,437.0,0.004258033,0
19.55,30.34,0.0,437.5,0.004264836,0
19.5,30.39,0.0,443.0,0.004258563,0
19.5,30.29,0.0,437.0,0.004244454,0
19.5,30.39,0.0,433.0,0.004258563,0
19.5,30.39,0.0,434.5,0.004258563,0
19.5,30.39,0.0,436.0,0.004258563,0
19.566668,30.39,0.0,439.66666,0.004276371,0
19.5,30.5,0.0,439.0,0.0042740833,0
19.5,30.5,0.0,441.0,0.0042740833,0
19.5,30.5,0.0,439.0,0.0042740833,0
19.5,30.5,0.0,440.0,0.0042740833,0
19.5,30.6,0.0,436.0,0.0042881933,0
19.5,30.6,0.0,436.0,0.0042881933,0
19.5,30.6,0.0,437.75,0.0042881933,0
19.445,30.55,0.0,435.0,0.0042664176,0
19.5,30.6,0.0,438.5,0.0042881933,0
19.5,30.6,0.0,439.0,0.0042881933,0
19.39,30.55,0.0,436.5,0.004251742,0
19.445,30.65,0.0,440.0,0.004280479,0
19.39,30.55,0.0,441.5,0.004251742,0
19.426666,30.533333,0.0,441.0,0.00425918,0
19.39,30.55,0.0,440.0,0.004251742,0
19.445,30.55,0.0,433.0,0.0042664176,0
19.39,30.6,0.0,440.0,0.004258748,0
19.5,30.7,0.0,435.0,0.004302304,0
19.39,30.6,0.0,436.0,0.004258748,0
19.39,30.7,0.0,436.0,0.0042727613,0
19.445,30.7,0.0,431.5,0.00428751,0
19.39,30.7,0.0,439.0,0.0042727613,0
19.39,30.7,0.0,440.5,0.0042727613,0
19.39,30.7,0.0,438.0,0.0042727613,0
19.39,30.745,0.0,438.0,0.0042790673,0
19.39,30.79,0.0,438.0,0.0042853737,0
19.39,30.79,0.0,433.66666,0.0042853737,0
19.39,30.79,0.0,439.0,0.0042853737,0
19.39,30.745,0.0,438.0,0.0042790673,0
19.39,30.745,0.0,439.5,0.0042790673,0
19.39,30.745,0.0,436.0,0.0042790673,0
19.39,30.7,0.0,437.0,0.0042727613,0
19.39,30.79,0.0,437.0,0.0042853737,0
19.39,30.73,0.0,446.33334,0.0042769653,0
19.5,30.79,0.0,447.0,0.0043150038,0
19.39,30.79,0.0,440.0,0.0042853737,0
19.39,30.79,0.0,441.0,0.0042853737,0
19.39,30.84,0.0,438.0,0.0042923805,0
19.39,30.89,0.0,434.0,0.004299388,0
19.39,30.89,0.0,435.33334,0.004299388,0
19.39,30.926666,0.0,439.33334,0.004304527,0
19.39,30.945,0.0,438.5,0.004307096,0
19.39,30.89,0.0,434.5,0.004299388,0
19.39,30.823334,0.0,441.33334,0.0042900452,0
19.426666,30.86,0.0,441.0,0.004305063,0
19.39,30.89,0.0,437.0,0.004299388,0
19.39,30.89,0.0,433.5,0.004299388,0
19.39,30.89,0.0,434.0,0.004299388,0
19.39,30.84,0.0,439.0,0.0042923805,0
19.39,30.84,0.0,441.5,0.0042923805,0
19.39,30.84,0.0,440.0,0.0042923805,0
19.39,30.89,0.0,443.0,0.004299388,0
19.39,31.0,0.0,441.66666,0.0043148044,0
19.39,31.0,0.0,437.0,0.0043148044,0
19.39,31.05,0.0,434.5,0.004321812,0
19.39,31.1,0.0,436.66666,0.00432882,0
19.29,31.1,0.0,442.0,0.004301766,0
19.34,31.05,0.0,434.5,0.0043082885,0
19.39,31.1,0.0,437.0,0.00432882,0
19.39,31.0,0.0,439.0,0.0043148044,0
19.39,31.05,0.0,435.5,0.004321812,0
19.39,31.1,0.0,434.0,0.00432882,0
19.39,31.066668,0.0,433.0,0.004324148,0
19.39,31.1,0.0,440.0,0.00432882,0
19.39,31.1,0.0,436.0,0.00432882,0
19.39,31.1,0.0,434.0,0.00432882,0
19.39,31.05,0.0,431.5,0.004321812,0
19.356667,31.1,0.0,437.0,0.004319785,0
19.39,31.1,0.0,437.0,0.00432882,0
19.39,31.1,0.0,440.5,0.00432882,0
19.39,31.1,0.0,440.0,0.00432882,0
19.39,31.1,0.0,440.66666,0.00432882,0
19.39,31.1,0.0,440.0,0.00432882,0
19.34,31.15,0.0,440.0,0.00432226,0
19.39,31.1,0.0,441.0,0.00432882,0
19.39,31.1,0.0,435.0,0.00432882,0
19.39,31.1,0.0,439.0,0.00432882,0
19.39,31.1,0.0,438.0,0.00432882,0
19.39,31.1,0.0,437.0,0.00432882,0
19.39,31.1,0.0,436.66666,0.00432882,0
19.34,31.1,0.0,436.5,0.0043152743,0
19.39,31.1,0.0,436.0,0.00432882,0
19.39,31.15,0.0,436.5,0.004335828,0
19.29,31.2,0.0,435.5,0.0043156943,0
19.39,31.2,0.0,437.0,0.0043428363,0
19.34,31.2,0.0,437.5,0.0043292465,0
19.29,31.2,0.0,437.0,0.0043156943,0
19.34,31.2,0.0,431.0,0.0043292465,0
19.39,31.2,0.0,433.0,0.0043428363,0
19.356667,31.2,0.0,439.0,0.004333772,0
19.34,31.15,0.0,438.0,0.00432226,0
19.29,31.15,0.0,438.0,0.00430873,0
19.39,31.166666,0.0,441.0,0.004338164,0
19.39,31.0,0.0,438.0,0.0043148044,0
19.39,31.1,0.0,437.0,0.00432882,0
19.39,31.05,0.0,437.0,0.004321812,0
19.39,31.1,0.0,437.0,0.00432882,0
19.39,31.05,0.0,437.0,0.004321812,0
19.39,31.0,0.0,434.0,0.0043148044,0
19.39,31.066668,0.0,437.66666,0.004324148,0
19.39,31.0,0.0,443.0,0.0043148044,0
19.426666,31.0,0.0,439.0,0.004324729,0
19.39,31.0,0.0,440.0,0.0043148044,0
19.445,31.0,0.0,434.0,0.004329699,0
19.39,31.0,0.0,435.0,0.0043148044,0
19.39,30.945,0.0,432.0,0.004307096,0
19.39,31.0,0.0,437.0,0.0043148044,0
19.39,31.0,0.0,433.5,0.0043148044,0
19.39,31.0,0.0,435.0,0.0043148044,0
19.445,31.0,0.0,436.5,0.004329699,0
19.445,31.0,0.0,434.5,0.004329699,0
19.39,31.0,0.0,438.33334,0.0043148044,0
19.39,31.0,0.0,440.5,0.0043148044,0
19.39,31.0,0.0,438.66666,0.0043148044,0
19.39,31.0,0.0,436.5,0.0043148044,0
19.39,31.0,0.0,437.0,0.0043148044,0
19.39,31.0,0.0,443.5,0.0043148044,0
19.39,31.1,0.0,436.5,0.00432882,0
19.39,31.1,0.0,435.0,0.00432882,0
19.5,31.2,0.0,438.5,0.0043728664,0
19.39,31.1,0.0,437.5,0.00432882,0
19.39,31.15,0.0,433.5,0.004335828,0
19.39,31.2,0.0,434.0,0.0043428363,0
19.39,31.2,0.0,436.0,0.0043428363,0
19.39,31.2,0.0,434.0,0.0043428363,0
19.39,31.2,0.0,434.5,0.0043428363,0
19.39,31.2,0.0,433.66666,0.0043428363,0
19.39,31.2,0.0,431.5,0.0043428363,0
19.39,31.2,0.0,432.0,0.0043428363,0
19.39,31.2,0.0,438.0,0.0043428363,0
19.39,31.2,0.0,437.5,0.0043428363,0
19.39,31.2,0.0,433.0,0.0043428363,0
19.39,31.2,0.0,437.0,0.0043428363,0
19.39,31.2,0.0,433.5,0.0043428363,0
19.39,31.245,0.0,434.5,0.0043491437,0
19.34,31.2,0.0,433.5,0.0043292465,0
19.29,31.245,0.0,433.5,0.004321962,0
19.34,31.2,0.0,433.5,0.0043292465,0
19.39,31.245,0.0,436.5,0.0043491437,0
19.29,31.29,0.0,436.0,0.00432823,0
19.34,31.29,0.0,433.0,0.0043418217,0
19.29,31.29,0.0,434.0,0.00432823,0
19.323334,31.29,0.0,431.0,0.004337287,0
19.39,31.29,0.0,436.0,0.004355451,0
19.29,31.29,0.0,439.5,0.00432823,0
19.29,31.29,0.0,439.0,0.00432823,0
19.39,31.29,0.0,435.5,0.004355451,0
19.29,31.34,0.0,437.0,0.0043351944,0
19.29,31.39,0.0,436.5,0.0043421593,0
19.39,31.39,0.0,438.0,0.004369469,0
19.29,31.39,0.0,433.0,0.0043421593,0
19.29,31.463333,0.0,435.0,0.004352374,0
19.29,31.5,0.0,434.33334,0.004357482,0
19.39,31.39,0.0,438.0,0.004369469,0
19.323334,31.356667,0.0,435.0,0.0043465924,0
19.29,31.29,0.0,434.5,0.00432823,0
19.29,31.39,0.0,434.33334,0.0043421593,0
19.29,31.29,0.0,434.0,0.00432823,0
19.39,31.29,0.0,439.0,0.004355451,0
19.323334,31.29,0.0,441.66666,0.004337287,0
19.29,31.29,0.0,439.0,0.00432823,0
19.29,31.29,0.0,439.0,0.00432823,0
19.323334,31.29,0.0,436.33334,0.004337287,0
19.39,31.29,0.0,436.5,0.004355451,0
19.39,31.29,0.0,436.0,0.004355451,0
19.39,31.29,0.0,438.0,0.004355451,0
19.39,31.29,0.0,435.0,0.004355451,0
19.39,31.2,0.0,434.0,0.0043428363,0
19.39,31.29,0.0,434.0,0.004355451,0
19.39,31.29,0.0,436.33334,0.004355451,0
19.39,31.29,0.0,430.66666,0.004355451,0
19.39,31.29,0.0,436.0,0.004355451,0
19.39,31.29,0.0,433.0,0.004355451,0
19.34,31.29,0.0,432.0,0.0043418217,0
19.39,31.29,0.0,431.0,0.004355451,0
19.39,31.29,0.0,437.0,0.004355451,0
19.34,31.445,0.0,437.0,0.0043634805,0
19.323334,31.426666,0.0,439.33334,0.004356364,0
19.29,31.39,0.0,438.0,0.0043421593,0
19.29,31.29,0.0,438.0,0.00432823,0
19.29,31.39,0.0,436.0,0.0043421593,0
19.39,31.39,0.0,436.0,0.004369469,0
19.29,31.445,0.0,438.5,0.0043498203,0
19.39,31.39,0.0,437.25,0.004369469,0
19.29,31.445,0.0,436.0,0.0043498203,0
19.34,31.5,0.0,433.5,0.004371166,0
19.356667,31.5,0.0,434.0,0.004375736,0
19.29,31.5,0.0,433.0,0.004357482,0
19.29,31.5,0.0,433.0,0.004357482,0
19.29,31.55,0.0,438.5,0.004364447,0
19.29,31.6,0.0,440.33334,0.0043714126,0
19.29,31.6,0.0,437.33334,0.0043714126,0
19.29,31.6,0.0,436.0,0.0043714126,0
19.29,31.6,0.0,430.0,0.0043714126,0
19.29,31.6,0.0,431.0,0.0043714126,0
19.29,31.6,0.0,431.5,0.0043714126,0
19.2,31.5,0.0,434.0,0.004332945,0
19.29,31.633333,0.0,429.66666,0.004376056,0
19.245,31.55,0.0,429.5,0.004352144,0
19.245,31.65,0.0,430.0,0.004366035,0
19.2,31.6,0.0,430.0,0.004346797,0
19.245,31.6,0.0,429.0,0.0043590893,0
19.2,31.6,0.0,435.0,0.004346797,0
19.23,31.633333,0.0,432.0,0.0043596146,0
19.245,31.65,0.0,435.5,0.004366035,0
19.245,31.7,0.0,434.5,0.004372981,0
19.26,31.7,0.0,434.0,0.0043770983,0
19.29,31.7,0.0,435.0,0.0043853438,0
19.2,31.6,0.0,435.0,0.004346797,0
19.29,31.7,0.0,436.5,0.0043853438,0
19.2,31.6,0.0,434.5,0.004346797,0
19.29,31.7,0.0,432.0,0.0043853438,0
19.2,31.533333,0.0,432.66666,0.0043375627,0
19.26,31.566668,0.0,437.0,0.004358559,0
19.245,31.6,0.0,435.5,0.0043590893,0
19.29,31.7,0.0,429.5,0.0043853438,0
19.29,31.7,0.0,430.0,0.0043853438,0
19.29,31.7,0.0,437.0,0.0043853438,0
19.29,31.7,0.0,438.0,0.0043853438,0
19.29,31.7,0.0,436.33334,0.0043853438,0
19.2,31.6,0.0,435.0,0.004346797,0
19.29,31.6,0.0,433.0,0.0043714126,0
19.29,31.6,0.0,436.5,0.0043714126,0
19.245,31.55,0.0,439.0,0.004352144,0
19.29,31.6,0.0,432.0,0.0043714126,0
19.29,31.5,0.0,434.5,0.004357482,0
19.29,31.6,0.0,433.5,0.0043714126,0
19.29,31.55,0.0,434.0,0.004364447,0
19.29,31.55,0.0,434.0,0.004364447,0
19.29,31.5,0.0,435.0,0.004357482,0
19.29,31.55,0.0,433.5,0.004364447,0
19.29,31.5,0.0,428.5,0.004357482,0
19.29,31.5,0.0,428.33334,0.004357482,0
19.29,31.5,0.0,431.0,0.004357482,0
19.29,31.5,0.0,435.5,0.004357482,0
19.29,31.5,0.0,436.66666,0.004357482,0
19.29,31.55,0.0,434.0,0.004364447,0
19.34,31.6,0.0,432.5,0.0043851407,0
19.29,31.5,0.0,431.5,0.004357482,0
19.29,31.5,0.0,437.0,0.004357482,0
19.34,31.55,0.0,439.5,0.0043781535,0
19.29,31.5,0.0,436.0,0.004357482,0
19.29,31.5,0.0,431.66666,0.004357482,0
19.29,31.55,0.0,434.5,0.004364447,0
19.29,31.55,0.0,435.0,0.004364447,0
19.29,31.6,0.0,433.5,0.0043714126,0
19.29,31.6,0.0,435.0,0.0043714126,0
19.29,31.6,0.0,436.0,0.0043714126,0
19.29,31.6,0.0,433.33334,0.0043714126,0
19.29,31.55,0.0,436.5,0.004364447,0
19.29,31.6,0.0,441.0,0.0043714126,0
19.29,31.6,0.0,436.0,0.0043714126,0
19.29,31.6,0.0,433.0,0.0043714126,0
19.2,31.6,0.0,432.0,0.004346797,0
19.245,31.65,0.0,429.0,0.004366035,0
19.2,31.6,0.0,433.0,0.004346797,0
19.23,31.633333,0.0,434.33334,0.0043596146,0
19.29,31.7,0.0,432.0,0.0043853438,0
19.245,31.65,0.0,437.5,0.004366035,0
19.2,31.6,0.0,437.5,0.004346797,0
19.245,31.65,0.0,437.5,0.004366035,0
19.29,31.7,0.0,438.0,0.0043853438,0
19.2,31.6,0.0,439.33334,0.004346797,0
19.2,31.6,0.0,437.5,0.004346797,0
19.29,31.7,0.0,433.0,0.0043853438,0
19.2,31.6,0.0,433.0,0.004346797,0
19.245,31.7,0.0,431.0,0.004372981,0
19.2,31.6,0.0,431.0,0.004346797,0
19.2,31.7,0.0,433.0,0.0043606493,0
19.2,31.7,0.0,435.0,0.0043606493,0
19.2,31.7,0.0,431.0,0.0043606493,0
19.2,31.7,0.0,431.5,0.0043606493,0
19.2,31.7,0.0,427.0,0.0043606493,0
19.2,31.7,0.0,426.0,0.0043606493,0
19.2,31.7,0.0,435.0,0.0043606493,0
19.2225,31.7,0.0,434.25,0.004366811,0
19.2,31.6,0.0,434.0,0.004346797,0
19.245,31.65,0.0,435.0,0.004366035,0
19.2,31.55,0.0,434.5,0.004339871,0
19.23,31.566668,0.0,432.0,0.0043503623,0
19.2,31.5,0.0,432.0,0.004332945,0
19.29,31.7,0.0,433.0,0.0043853438,0
19.26,31.666666,0.0,437.33334,0.0043724636,0
19.2,31.5,0.0,437.0,0.004332945,0
19.2,31.5,0.0,435.0,0.004332945,0
19.245,31.5,0.0,431.0,0.004345198,0
19.2,31.5,0.0,435.0,0.004332945,0
19.2,31.5,0.0,431.5,0.004332945,0
19.2,31.6,0.0,429.5,0.004346797,0
19.2,31.5,0.0,435.0,0.004332945,0
19.2,31.55,0.0,432.0,0.004339871,0
19.2,31.6,0.0,428.66666,0.004346797,0
19.2,31.55,0.0,432.5,0.004339871,0
19.2,31.5,0.0,435.0,0.004332945,0
19.29,31.6,0.0,441.0,0.0043714126,0
19.2,31.5,0.0,430.5,0.004332945,0
19.2,31.5,0.0,430.0,0.004332945,0
19.2,31.445,0.0,434.0,0.0043253275,0
19.2,31.39,0.0,436.0,0.0043177092,0
19.245,31.445,0.0,436.5,0.0043375585,0
19.2,31.5,0.0,433.5,0.004332945,0
19.245,31.445,0.0,431.0,0.0043375585,0
19.26,31.463333,0.0,428.33334,0.0043441914,0
19.26,31.463333,0.0,431.66666,0.0043441914,0
19.2,31.39,0.0,435.0,0.0043177092,0
19.2,31.39,0.0,435.0,0.0043177092,0
19.2,31.39,0.0,434.0,0.0043177092,0
19.2,31.39,0.0,433.5,0.0043177092,0
19.2,31.39,0.0,432.5,0.0043177092,0
19.2,31.39,0.0,429.0,0.0043177092,0
19.2,31.39,0.0,436.33334,0.0043177092,0
19.2,31.39,0.0,432.33334,0.0043177092,0
19.2,31.39,0.0,429.33334,0.0043177092,0
19.2,31.39,0.0,423.5,0.0043177092,0
19.2,31.39,0.0,429.0,0.0043177092,0
19.166666,31.39,0.0,428.66666,0.0043086847,0
19.2,31.39,0.0,432.0,0.0043177092,0
19.166666,31.39,0.0,426.66666,0.0043086847,0
19.2,31.39,0.0,431.0,0.0043177092,0
19.133333,31.39,0.0,433.33334,0.004299677,0
19.2,31.39,0.0,437.5,0.0043177092,0
19.2,31.39,0.0,428.0,0.0043177092,0
